image_id,entity_type,entity_id,image_path,image_description
IMG1,structure,ST101,images/structures/ST101_Amritavarshini_Vav/img1.jpg,structure image
IMG2,structure,ST101,images/structures/ST101_Amritavarshini_Vav/img2.jpg,structure image
IMG3,structure,ST101,images/structures/ST101_Amritavarshini_Vav/img3.jpg,structure image
IMG4,structure,ST102,images/structures/ST102_Dutch_Tomb/img1.jpg,structure image
IMG5,structure,ST102,images/structures/ST102_Dutch_Tomb/img2.jpg,structure image
IMG6,structure,ST102,images/structures/ST102_Dutch_Tomb/img3.jpg,structure image
IMG7,structure,ST103,images/structures/ST103_Khan_Talav/img1.jpg,structure image
IMG8,structure,ST103,images/structures/ST103_Khan_Talav/img2.jpg,structure image
IMG9,structure,ST103,images/structures/ST103_Khan_Talav/img3.jpg,structure image
IMG10,structure,ST104,images/structures/ST104_Ancient_Masjid/img1.jpg,structure image
IMG11,structure,ST104,images/structures/ST104_Ancient_Masjid/img2.jpg,structure image
IMG12,structure,ST104,images/structures/ST104_Ancient_Masjid/img3.jpg,structure image
IMG13,structure,ST105,images/structures/ST105_Ancient_Step_Well/img1.jpg,structure image
IMG14,structure,ST105,images/structures/ST105_Ancient_Step_Well/img2.jpg,structure image
IMG15,structure,ST105,images/structures/ST105_Ancient_Step_Well/img3.jpg,structure image
IMG16,structure,ST106,images/structures/ST106_Timbo/img1.jpg,structure image
IMG17,structure,ST106,images/structures/ST106_Timbo/img2.jpg,structure image
IMG18,structure,ST106,images/structures/ST106_Timbo/img3.jpg,structure image
IMG19,structure,ST107,images/structures/ST107_Adnath_Temple/img1.jpg,structure image
IMG20,structure,ST107,images/structures/ST107_Adnath_Temple/img2.jpg,structure image
IMG21,structure,ST107,images/structures/ST107_Adnath_Temple/img3.jpg,structure image
IMG22,structure,ST109,images/structures/ST109_Ganganath_Mahadev_Temple/img1.jpg,structure image
IMG23,structure,ST109,images/structures/ST109_Ganganath_Mahadev_Temple/img2.jpg,structure image
IMG24,structure,ST109,images/structures/ST109_Ganganath_Mahadev_Temple/img3.jpg,structure image
IMG25,structure,ST110,images/structures/ST110_Ancient_Shiv_Temple/img1.jpg,structure image
IMG26,structure,ST110,images/structures/ST110_Ancient_Shiv_Temple/img2.jpg,structure image
IMG27,structure,ST110,images/structures/ST110_Ancient_Shiv_Temple/img3.jpg,structure image
IMG28,structure,ST111,images/structures/ST111_Kumbheshwar_Mahadev/img1.jpg,structure image
IMG29,structure,ST111,images/structures/ST111_Kumbheshwar_Mahadev/img2.jpg,structure image
IMG30,structure,ST111,images/structures/ST111_Kumbheshwar_Mahadev/img3.jpg,structure image
IMG31,structure,ST112,images/structures/ST112_Temple_No1_Near_Kantivas/img1.jpg,structure image
IMG32,structure,ST112,images/structures/ST112_Temple_No1_Near_Kantivas/img2.jpg,structure image
IMG33,structure,ST112,images/structures/ST112_Temple_No1_Near_Kantivas/img3.jpg,structure image
IMG34,structure,ST113,images/structures/ST113_Temple_No2/img1.jpg,structure image
IMG35,structure,ST113,images/structures/ST113_Temple_No2/img2.jpg,structure image
IMG36,structure,ST113,images/structures/ST113_Temple_No2/img3.jpg,structure image
IMG37,structure,ST114,images/structures/ST114_Temple_No3/img1.jpg,structure image
IMG38,structure,ST114,images/structures/ST114_Temple_No3/img2.jpg,structure image
IMG39,structure,ST114,images/structures/ST114_Temple_No3/img3.jpg,structure image
IMG40,structure,ST115,images/structures/ST115_Temple_No4/img1.jpg,structure image
IMG41,structure,ST115,images/structures/ST115_Temple_No4/img2.jpg,structure image
IMG42,structure,ST115,images/structures/ST115_Temple_No4/img3.jpg,structure image
IMG43,structure,ST116,images/structures/ST116_Temple_No5/img1.jpg,structure image
IMG44,structure,ST116,images/structures/ST116_Temple_No5/img2.jpg,structure image
IMG45,structure,ST116,images/structures/ST116_Temple_No5/img3.jpg,structure image
IMG46,structure,ST117,images/structures/ST117_Temple_No6/img1.jpg,structure image
IMG47,structure,ST117,images/structures/ST117_Temple_No6/img2.jpg,structure image
IMG48,structure,ST117,images/structures/ST117_Temple_No6/img3.jpg,structure image
IMG49,structure,ST118,images/structures/ST118_Temple_No1_(near_Mahudi)/img1.jpg,structure image
IMG50,structure,ST118,images/structures/ST118_Temple_No1_(near_Mahudi)/img2.jpg,structure image
IMG51,structure,ST118,images/structures/ST118_Temple_No1_(near_Mahudi)/img3.jpg,structure image
IMG52,structure,ST119,images/structures/ST119_Temple_No2/img1.jpg,structure image
IMG53,structure,ST119,images/structures/ST119_Temple_No2/img2.jpg,structure image
IMG54,structure,ST119,images/structures/ST119_Temple_No2/img3.jpg,structure image
IMG55,structure,ST120,images/structures/ST120_Temple_No3/img1.jpg,structure image
IMG56,structure,ST120,images/structures/ST120_Temple_No3/img2.jpg,structure image
IMG57,structure,ST120,images/structures/ST120_Temple_No3/img3.jpg,structure image
IMG58,structure,ST121,images/structures/ST121_Temple_No4/img1.jpg,structure image
IMG59,structure,ST121,images/structures/ST121_Temple_No4/img2.jpg,structure image
IMG60,structure,ST121,images/structures/ST121_Temple_No4/img3.jpg,structure image
IMG61,structure,ST122,images/structures/ST122_Stepwell/img1.jpg,structure image
IMG62,structure,ST122,images/structures/ST122_Stepwell/img2.jpg,structure image
IMG63,structure,ST122,images/structures/ST122_Stepwell/img3.jpg,structure image
IMG64,structure,ST123,images/structures/ST123_Ancient_Temple/img1.jpg,structure image
IMG65,structure,ST123,images/structures/ST123_Ancient_Temple/img2.jpg,structure image
IMG66,structure,ST123,images/structures/ST123_Ancient_Temple/img3.jpg,structure image
IMG67,structure,ST124,images/structures/ST124_Muleshwar_Mahadev_Temple/img1.jpg,structure image
IMG68,structure,ST124,images/structures/ST124_Muleshwar_Mahadev_Temple/img2.jpg,structure image
IMG69,structure,ST124,images/structures/ST124_Muleshwar_Mahadev_Temple/img3.jpg,structure image
IMG70,structure,ST125,images/structures/ST125_Muleshwar_Mahadev_Temple/img1.jpg,structure image
IMG71,structure,ST125,images/structures/ST125_Muleshwar_Mahadev_Temple/img2.jpg,structure image
IMG72,structure,ST125,images/structures/ST125_Muleshwar_Mahadev_Temple/img3.jpg,structure image
IMG73,structure,ST126,images/structures/ST126_Mithi_Vav/img1.jpg,structure image
IMG74,structure,ST126,images/structures/ST126_Mithi_Vav/img2.jpg,structure image
IMG75,structure,ST126,images/structures/ST126_Mithi_Vav/img3.jpg,structure image
IMG76,structure,ST127,images/structures/ST127_Zaloragadh_Timbo/img1.jpg,structure image
IMG77,structure,ST127,images/structures/ST127_Zaloragadh_Timbo/img2.jpg,structure image
IMG78,structure,ST127,images/structures/ST127_Zaloragadh_Timbo/img3.jpg,structure image
IMG79,structure,ST128,images/structures/ST128_Kadia_Dungar_Caves/img1.jpg,structure image
IMG80,structure,ST128,images/structures/ST128_Kadia_Dungar_Caves/img2.jpg,structure image
IMG81,structure,ST128,images/structures/ST128_Kadia_Dungar_Caves/img3.jpg,structure image
IMG82,structure,ST129,images/structures/ST129_Haripiya_Timbo/img1.jpg,structure image
IMG83,structure,ST129,images/structures/ST129_Haripiya_Timbo/img2.jpg,structure image
IMG84,structure,ST129,images/structures/ST129_Haripiya_Timbo/img3.jpg,structure image
IMG85,structure,ST130,images/structures/ST130_Ganga_Chhatri/img1.jpg,structure image
IMG86,structure,ST130,images/structures/ST130_Ganga_Chhatri/img2.jpg,structure image
IMG87,structure,ST130,images/structures/ST130_Ganga_Chhatri/img3.jpg,structure image
IMG88,structure,ST132,images/structures/ST132_Bhavnath_Temple/img1.jpg,structure image
IMG89,structure,ST132,images/structures/ST132_Bhavnath_Temple/img2.jpg,structure image
IMG90,structure,ST132,images/structures/ST132_Bhavnath_Temple/img3.jpg,structure image
IMG91,structure,ST133,images/structures/ST133_Firangi_Deval/img1.jpg,structure image
IMG92,structure,ST133,images/structures/ST133_Firangi_Deval/img2.jpg,structure image
IMG93,structure,ST133,images/structures/ST133_Firangi_Deval/img3.jpg,structure image
IMG94,structure,ST134,images/structures/ST134_Gopnath_Temple/img1.jpg,structure image
IMG95,structure,ST134,images/structures/ST134_Gopnath_Temple/img2.jpg,structure image
IMG96,structure,ST134,images/structures/ST134_Gopnath_Temple/img3.jpg,structure image
IMG97,structure,ST135,images/structures/ST135_Brahma_Kund/img1.jpg,structure image
IMG98,structure,ST135,images/structures/ST135_Brahma_Kund/img2.jpg,structure image
IMG99,structure,ST135,images/structures/ST135_Brahma_Kund/img3.jpg,structure image
IMG100,structure,ST136,images/structures/ST136_Saat_Sheri_(Satsheri)/img1.jpg,structure image
IMG101,structure,ST136,images/structures/ST136_Saat_Sheri_(Satsheri)/img2.jpg,structure image
IMG102,structure,ST136,images/structures/ST136_Saat_Sheri_(Satsheri)/img3.jpg,structure image
IMG103,structure,ST137,images/structures/ST137_Minara/img1.jpg,structure image
IMG104,structure,ST137,images/structures/ST137_Minara/img2.jpg,structure image
IMG105,structure,ST137,images/structures/ST137_Minara/img3.jpg,structure image
IMG106,structure,ST138,images/structures/ST138_Ancient_Temple/img1.jpg,structure image
IMG107,structure,ST138,images/structures/ST138_Ancient_Temple/img2.jpg,structure image
IMG108,structure,ST138,images/structures/ST138_Ancient_Temple/img3.jpg,structure image
IMG109,structure,ST139,images/structures/ST139_Kund_&_Toran/img1.jpg,structure image
IMG110,structure,ST139,images/structures/ST139_Kund_&_Toran/img2.jpg,structure image
IMG111,structure,ST139,images/structures/ST139_Kund_&_Toran/img3.jpg,structure image
IMG112,structure,ST140,images/structures/ST140_Vav_(Step_Well)/img1.jpg,structure image
IMG113,structure,ST140,images/structures/ST140_Vav_(Step_Well)/img2.jpg,structure image
IMG114,structure,ST140,images/structures/ST140_Vav_(Step_Well)/img3.jpg,structure image
IMG115,structure,ST141,images/structures/ST141_Vori_Vav/img1.jpg,structure image
IMG116,structure,ST141,images/structures/ST141_Vori_Vav/img2.jpg,structure image
IMG117,structure,ST141,images/structures/ST141_Vori_Vav/img3.jpg,structure image
IMG118,structure,ST142,images/structures/ST142_Mota_Todavali_Vav/img1.jpg,structure image
IMG119,structure,ST142,images/structures/ST142_Mota_Todavali_Vav/img2.jpg,structure image
IMG120,structure,ST142,images/structures/ST142_Mota_Todavali_Vav/img3.jpg,structure image
IMG121,structure,ST143,images/structures/ST143_Vav_(Step_Well)/img1.jpg,structure image
IMG122,structure,ST143,images/structures/ST143_Vav_(Step_Well)/img2.jpg,structure image
IMG123,structure,ST143,images/structures/ST143_Vav_(Step_Well)/img3.jpg,structure image
IMG124,structure,ST144,images/structures/ST144_Bhadrakali_Mata_Stepwell/img1.jpg,structure image
IMG125,structure,ST144,images/structures/ST144_Bhadrakali_Mata_Stepwell/img2.jpg,structure image
IMG126,structure,ST144,images/structures/ST144_Bhadrakali_Mata_Stepwell/img3.jpg,structure image
IMG127,structure,ST145,images/structures/ST145_Bhadeshwar_Temple/img1.jpg,structure image
IMG128,structure,ST145,images/structures/ST145_Bhadeshwar_Temple/img2.jpg,structure image
IMG129,structure,ST145,images/structures/ST145_Bhadeshwar_Temple/img3.jpg,structure image
IMG130,structure,ST146,images/structures/ST146_MacMurdo's_Bungalow/img1.jpg,structure image
IMG131,structure,ST146,images/structures/ST146_MacMurdo's_Bungalow/img2.jpg,structure image
IMG132,structure,ST146,images/structures/ST146_MacMurdo's_Bungalow/img3.jpg,structure image
IMG133,structure,ST147,images/structures/ST147_Shail_Gufa_(Cave)_No1/img1.jpg,structure image
IMG134,structure,ST147,images/structures/ST147_Shail_Gufa_(Cave)_No1/img2.jpg,structure image
IMG135,structure,ST147,images/structures/ST147_Shail_Gufa_(Cave)_No1/img3.jpg,structure image
IMG136,structure,ST148,images/structures/ST148_Shail_Gufa_No2/img1.jpg,structure image
IMG137,structure,ST148,images/structures/ST148_Shail_Gufa_No2/img2.jpg,structure image
IMG138,structure,ST148,images/structures/ST148_Shail_Gufa_No2/img3.jpg,structure image
IMG139,structure,ST149,images/structures/ST149_Pureshwar_Temple/img1.jpg,structure image
IMG140,structure,ST149,images/structures/ST149_Pureshwar_Temple/img2.jpg,structure image
IMG141,structure,ST149,images/structures/ST149_Pureshwar_Temple/img3.jpg,structure image
IMG142,structure,ST150,images/structures/ST150_Vadimedi_(Shaiv_Math)/img1.jpg,structure image
IMG143,structure,ST150,images/structures/ST150_Vadimedi_(Shaiv_Math)/img2.jpg,structure image
IMG144,structure,ST150,images/structures/ST150_Vadimedi_(Shaiv_Math)/img3.jpg,structure image
IMG145,structure,ST151,images/structures/ST151_Gates_of_Kanthkot/img1.jpg,structure image
IMG146,structure,ST151,images/structures/ST151_Gates_of_Kanthkot/img2.jpg,structure image
IMG147,structure,ST151,images/structures/ST151_Gates_of_Kanthkot/img3.jpg,structure image
IMG148,structure,ST152,images/structures/ST152_Jain_Temple/img1.jpg,structure image
IMG149,structure,ST152,images/structures/ST152_Jain_Temple/img2.jpg,structure image
IMG150,structure,ST152,images/structures/ST152_Jain_Temple/img3.jpg,structure image
IMG151,structure,ST153,images/structures/ST153_Surya_Temple/img1.jpg,structure image
IMG152,structure,ST153,images/structures/ST153_Surya_Temple/img2.jpg,structure image
IMG153,structure,ST153,images/structures/ST153_Surya_Temple/img3.jpg,structure image
IMG154,structure,ST154,images/structures/ST154_Shiva_Temple/img1.jpg,structure image
IMG155,structure,ST154,images/structures/ST154_Shiva_Temple/img2.jpg,structure image
IMG156,structure,ST154,images/structures/ST154_Shiva_Temple/img3.jpg,structure image
IMG157,structure,ST155,images/structures/ST155_Ram_Kund/img1.jpg,structure image
IMG158,structure,ST155,images/structures/ST155_Ram_Kund/img2.jpg,structure image
IMG159,structure,ST155,images/structures/ST155_Ram_Kund/img3.jpg,structure image
IMG160,structure,ST156,images/structures/ST156_Old_Temple/img1.jpg,structure image
IMG161,structure,ST156,images/structures/ST156_Old_Temple/img2.jpg,structure image
IMG162,structure,ST156,images/structures/ST156_Old_Temple/img3.jpg,structure image
IMG163,structure,ST157,images/structures/ST157_Eye_No_Dero_Shiva_Temple/img1.jpg,structure image
IMG164,structure,ST157,images/structures/ST157_Eye_No_Dero_Shiva_Temple/img2.jpg,structure image
IMG165,structure,ST157,images/structures/ST157_Eye_No_Dero_Shiva_Temple/img3.jpg,structure image
IMG166,structure,ST159,images/structures/ST159_Mound_of_Pabumath/img1.jpg,structure image
IMG167,structure,ST159,images/structures/ST159_Mound_of_Pabumath/img2.jpg,structure image
IMG168,structure,ST159,images/structures/ST159_Mound_of_Pabumath/img3.jpg,structure image
IMG169,structure,ST160,images/structures/ST160_Mound_of_Shobharel/img1.jpg,structure image
IMG170,structure,ST160,images/structures/ST160_Mound_of_Shobharel/img2.jpg,structure image
IMG171,structure,ST160,images/structures/ST160_Mound_of_Shobharel/img3.jpg,structure image
IMG172,structure,ST161,images/structures/ST161_Padharghadh/img1.jpg,structure image
IMG173,structure,ST161,images/structures/ST161_Padharghadh/img2.jpg,structure image
IMG174,structure,ST161,images/structures/ST161_Padharghadh/img3.jpg,structure image
IMG175,structure,ST162,images/structures/ST162_Lakhpat_Fort/img1.jpg,structure image
IMG176,structure,ST162,images/structures/ST162_Lakhpat_Fort/img2.jpg,structure image
IMG177,structure,ST162,images/structures/ST162_Lakhpat_Fort/img3.jpg,structure image
IMG178,structure,ST163,images/structures/ST163_Bhuvadeshwar_Mahadev_Temple/img1.jpg,structure image
IMG179,structure,ST163,images/structures/ST163_Bhuvadeshwar_Mahadev_Temple/img2.jpg,structure image
IMG180,structure,ST163,images/structures/ST163_Bhuvadeshwar_Mahadev_Temple/img3.jpg,structure image
IMG181,structure,ST164,images/structures/ST164_Gurdwara/img1.jpg,structure image
IMG182,structure,ST164,images/structures/ST164_Gurdwara/img2.jpg,structure image
IMG183,structure,ST164,images/structures/ST164_Gurdwara/img3.jpg,structure image
IMG184,structure,ST165,images/structures/ST165_Kirti_Stambh_(Deva_Manek_Stambh)/img1.jpg,structure image
IMG185,structure,ST165,images/structures/ST165_Kirti_Stambh_(Deva_Manek_Stambh)/img2.jpg,structure image
IMG186,structure,ST165,images/structures/ST165_Kirti_Stambh_(Deva_Manek_Stambh)/img3.jpg,structure image
IMG187,structure,ST166,images/structures/ST166_Ancient_Temple/img1.jpg,structure image
IMG188,structure,ST166,images/structures/ST166_Ancient_Temple/img2.jpg,structure image
IMG189,structure,ST166,images/structures/ST166_Ancient_Temple/img3.jpg,structure image
IMG190,structure,ST168,images/structures/ST168_Mound_(Amra)/img1.jpg,structure image
IMG191,structure,ST168,images/structures/ST168_Mound_(Amra)/img2.jpg,structure image
IMG192,structure,ST168,images/structures/ST168_Mound_(Amra)/img3.jpg,structure image
IMG193,structure,ST169,images/structures/ST169_Shiv_Temple_(Khimeshwar_Mahadev)/img1.jpg,structure image
IMG194,structure,ST169,images/structures/ST169_Shiv_Temple_(Khimeshwar_Mahadev)/img2.jpg,structure image
IMG195,structure,ST169,images/structures/ST169_Shiv_Temple_(Khimeshwar_Mahadev)/img3.jpg,structure image
IMG196,structure,ST170,images/structures/ST170_Kotho_(Bhujio)_Rampart/img1.jpg,structure image
IMG197,structure,ST170,images/structures/ST170_Kotho_(Bhujio)_Rampart/img2.jpg,structure image
IMG198,structure,ST170,images/structures/ST170_Kotho_(Bhujio)_Rampart/img3.jpg,structure image
IMG199,structure,ST171,images/structures/ST171_Khambhalia_Gate/img1.jpg,structure image
IMG200,structure,ST171,images/structures/ST171_Khambhalia_Gate/img2.jpg,structure image
IMG201,structure,ST171,images/structures/ST171_Khambhalia_Gate/img3.jpg,structure image
IMG202,structure,ST172,images/structures/ST172_Juma_Masjid(nscription)/img1.jpg,structure image
IMG203,structure,ST172,images/structures/ST172_Juma_Masjid(nscription)/img2.jpg,structure image
IMG204,structure,ST172,images/structures/ST172_Juma_Masjid(nscription)/img3.jpg,structure image
IMG205,structure,ST173,images/structures/ST173_Nagnath_Temple/img1.jpg,structure image
IMG206,structure,ST173,images/structures/ST173_Nagnath_Temple/img2.jpg,structure image
IMG207,structure,ST173,images/structures/ST173_Nagnath_Temple/img3.jpg,structure image
IMG208,structure,ST174,images/structures/ST174_Lakhota_Tower/img1.jpg,structure image
IMG209,structure,ST174,images/structures/ST174_Lakhota_Tower/img2.jpg,structure image
IMG210,structure,ST174,images/structures/ST174_Lakhota_Tower/img3.jpg,structure image
IMG211,structure,ST175,images/structures/ST175_Mound_(Narmana)/img1.jpg,structure image
IMG212,structure,ST175,images/structures/ST175_Mound_(Narmana)/img2.jpg,structure image
IMG213,structure,ST175,images/structures/ST175_Mound_(Narmana)/img3.jpg,structure image
IMG214,structure,ST176,images/structures/ST176_Mound_(Bed)/img1.jpg,structure image
IMG215,structure,ST176,images/structures/ST176_Mound_(Bed)/img2.jpg,structure image
IMG216,structure,ST176,images/structures/ST176_Mound_(Bed)/img3.jpg,structure image
IMG217,structure,ST177,images/structures/ST177_Mound_(Moda)/img1.jpg,structure image
IMG218,structure,ST177,images/structures/ST177_Mound_(Moda)/img2.jpg,structure image
IMG219,structure,ST177,images/structures/ST177_Mound_(Moda)/img3.jpg,structure image
IMG220,structure,ST178,images/structures/ST178_Mound_(Lakhabaval)/img1.jpg,structure image
IMG221,structure,ST178,images/structures/ST178_Mound_(Lakhabaval)/img2.jpg,structure image
IMG222,structure,ST178,images/structures/ST178_Mound_(Lakhabaval)/img3.jpg,structure image
IMG223,structure,ST179,images/structures/ST179_Mound_(Vasai)/img1.jpg,structure image
IMG224,structure,ST179,images/structures/ST179_Mound_(Vasai)/img2.jpg,structure image
IMG225,structure,ST179,images/structures/ST179_Mound_(Vasai)/img3.jpg,structure image
IMG226,structure,ST181,images/structures/ST181_Kotho/img1.jpg,structure image
IMG227,structure,ST181,images/structures/ST181_Kotho/img2.jpg,structure image
IMG228,structure,ST181,images/structures/ST181_Kotho/img3.jpg,structure image
IMG229,structure,ST182,images/structures/ST182_Kalika_Mata_Temple/img1.jpg,structure image
IMG230,structure,ST182,images/structures/ST182_Kalika_Mata_Temple/img2.jpg,structure image
IMG231,structure,ST182,images/structures/ST182_Kalika_Mata_Temple/img3.jpg,structure image
IMG232,structure,ST183,images/structures/ST183_Stone_Memorial_of_Bhuchar_Mori_Deri_&_Battlefield/img1.jpg,structure image
IMG233,structure,ST183,images/structures/ST183_Stone_Memorial_of_Bhuchar_Mori_Deri_&_Battlefield/img2.jpg,structure image
IMG234,structure,ST183,images/structures/ST183_Stone_Memorial_of_Bhuchar_Mori_Deri_&_Battlefield/img3.jpg,structure image
IMG235,structure,ST184,images/structures/ST184_Forts_Nr_Kileshwar/img1.jpg,structure image
IMG236,structure,ST184,images/structures/ST184_Forts_Nr_Kileshwar/img2.jpg,structure image
IMG237,structure,ST184,images/structures/ST184_Forts_Nr_Kileshwar/img3.jpg,structure image
IMG238,structure,ST185,images/structures/ST185_Ganesh_Temple/img1.jpg,structure image
IMG239,structure,ST185,images/structures/ST185_Ganesh_Temple/img2.jpg,structure image
IMG240,structure,ST185,images/structures/ST185_Ganesh_Temple/img3.jpg,structure image
IMG241,structure,ST186,images/structures/ST186_Navlakha_Temple/img1.jpg,structure image
IMG242,structure,ST186,images/structures/ST186_Navlakha_Temple/img2.jpg,structure image
IMG243,structure,ST186,images/structures/ST186_Navlakha_Temple/img3.jpg,structure image
IMG244,structure,ST187,images/structures/ST187_Ancient_Temple_on_the_Bank_of_Chelsar_Talav/img1.jpg,structure image
IMG245,structure,ST187,images/structures/ST187_Ancient_Temple_on_the_Bank_of_Chelsar_Talav/img2.jpg,structure image
IMG246,structure,ST187,images/structures/ST187_Ancient_Temple_on_the_Bank_of_Chelsar_Talav/img3.jpg,structure image
IMG247,structure,ST188,images/structures/ST188_Rampol_Gates/img1.jpg,structure image
IMG248,structure,ST188,images/structures/ST188_Rampol_Gates/img2.jpg,structure image
IMG249,structure,ST188,images/structures/ST188_Rampol_Gates/img3.jpg,structure image
IMG250,structure,ST189,images/structures/ST189_Vikiya_Vav/img1.jpg,structure image
IMG251,structure,ST189,images/structures/ST189_Vikiya_Vav/img2.jpg,structure image
IMG252,structure,ST189,images/structures/ST189_Vikiya_Vav/img3.jpg,structure image
IMG253,structure,ST190,images/structures/ST190_Son_Kansari/img1.jpg,structure image
IMG254,structure,ST190,images/structures/ST190_Son_Kansari/img2.jpg,structure image
IMG255,structure,ST190,images/structures/ST190_Son_Kansari/img3.jpg,structure image
IMG256,structure,ST191,images/structures/ST191_Five_Temples/img1.jpg,structure image
IMG257,structure,ST191,images/structures/ST191_Five_Temples/img2.jpg,structure image
IMG258,structure,ST191,images/structures/ST191_Five_Temples/img3.jpg,structure image
IMG259,structure,ST192,images/structures/ST192_Bhimeshwar_Mahadev_Temples/img1.jpg,structure image
IMG260,structure,ST192,images/structures/ST192_Bhimeshwar_Mahadev_Temples/img2.jpg,structure image
IMG261,structure,ST192,images/structures/ST192_Bhimeshwar_Mahadev_Temples/img3.jpg,structure image
IMG262,structure,ST193,images/structures/ST193_Two_Bhavaneshwar_Temples/img1.jpg,structure image
IMG263,structure,ST193,images/structures/ST193_Two_Bhavaneshwar_Temples/img2.jpg,structure image
IMG264,structure,ST193,images/structures/ST193_Two_Bhavaneshwar_Temples/img3.jpg,structure image
IMG265,structure,ST194,images/structures/ST194_Fort/img1.jpg,structure image
IMG266,structure,ST194,images/structures/ST194_Fort/img2.jpg,structure image
IMG267,structure,ST194,images/structures/ST194_Fort/img3.jpg,structure image
IMG268,structure,ST195,images/structures/ST195_Stepwell/img1.jpg,structure image
IMG269,structure,ST195,images/structures/ST195_Stepwell/img2.jpg,structure image
IMG270,structure,ST195,images/structures/ST195_Stepwell/img3.jpg,structure image
IMG271,structure,ST196,images/structures/ST196_Dhingeshwar_Mahadev_Temple_&_Shail_Gufao/img1.jpg,structure image
IMG272,structure,ST196,images/structures/ST196_Dhingeshwar_Mahadev_Temple_&_Shail_Gufao/img2.jpg,structure image
IMG273,structure,ST196,images/structures/ST196_Dhingeshwar_Mahadev_Temple_&_Shail_Gufao/img3.jpg,structure image
IMG274,structure,ST197,images/structures/ST197_Panoti_Temple/img1.jpg,structure image
IMG275,structure,ST197,images/structures/ST197_Panoti_Temple/img2.jpg,structure image
IMG276,structure,ST197,images/structures/ST197_Panoti_Temple/img3.jpg,structure image
IMG277,structure,ST198,images/structures/ST198_Shani_Vav/img1.jpg,structure image
IMG278,structure,ST198,images/structures/ST198_Shani_Vav/img2.jpg,structure image
IMG279,structure,ST198,images/structures/ST198_Shani_Vav/img3.jpg,structure image
IMG280,structure,ST199,images/structures/ST199_Mound_(Modpar)/img1.jpg,structure image
IMG281,structure,ST199,images/structures/ST199_Mound_(Modpar)/img2.jpg,structure image
IMG282,structure,ST199,images/structures/ST199_Mound_(Modpar)/img3.jpg,structure image
IMG283,structure,ST200,images/structures/ST200_Temple_&_Two_Inscriptions_(Ajara_Parshwanath)/img1.jpg,structure image
IMG284,structure,ST200,images/structures/ST200_Temple_&_Two_Inscriptions_(Ajara_Parshwanath)/img2.jpg,structure image
IMG285,structure,ST200,images/structures/ST200_Temple_&_Two_Inscriptions_(Ajara_Parshwanath)/img3.jpg,structure image
IMG286,structure,ST201,images/structures/ST201_Seven_Basins_of_Hot_Water_(Kunds)/img1.jpg,structure image
IMG287,structure,ST201,images/structures/ST201_Seven_Basins_of_Hot_Water_(Kunds)/img2.jpg,structure image
IMG288,structure,ST201,images/structures/ST201_Seven_Basins_of_Hot_Water_(Kunds)/img3.jpg,structure image
IMG289,structure,ST203,images/structures/ST203_Bhimchas/img1.jpg,structure image
IMG290,structure,ST203,images/structures/ST203_Bhimchas/img2.jpg,structure image
IMG291,structure,ST203,images/structures/ST203_Bhimchas/img3.jpg,structure image
IMG292,structure,ST204,images/structures/ST204_Gupta_Prayag/img1.jpg,structure image
IMG293,structure,ST204,images/structures/ST204_Gupta_Prayag/img2.jpg,structure image
IMG294,structure,ST204,images/structures/ST204_Gupta_Prayag/img3.jpg,structure image
IMG295,structure,ST205,images/structures/ST205_Gupta_Prayag_Kund/img1.jpg,structure image
IMG296,structure,ST205,images/structures/ST205_Gupta_Prayag_Kund/img2.jpg,structure image
IMG297,structure,ST205,images/structures/ST205_Gupta_Prayag_Kund/img3.jpg,structure image
IMG298,structure,ST206,images/structures/ST206_Jumma_Masjid/img1.jpg,structure image
IMG299,structure,ST206,images/structures/ST206_Jumma_Masjid/img2.jpg,structure image
IMG300,structure,ST206,images/structures/ST206_Jumma_Masjid/img3.jpg,structure image
IMG301,structure,ST207,images/structures/ST207_Minaravali_Masjid/img1.jpg,structure image
IMG302,structure,ST207,images/structures/ST207_Minaravali_Masjid/img2.jpg,structure image
IMG303,structure,ST207,images/structures/ST207_Minaravali_Masjid/img3.jpg,structure image
IMG304,structure,ST208,images/structures/ST208_Vejal_Kotho/img1.jpg,structure image
IMG305,structure,ST208,images/structures/ST208_Vejal_Kotho/img2.jpg,structure image
IMG306,structure,ST208,images/structures/ST208_Vejal_Kotho/img3.jpg,structure image
IMG307,structure,ST209,images/structures/ST209_Shah_Kotho/img1.jpg,structure image
IMG308,structure,ST209,images/structures/ST209_Shah_Kotho/img2.jpg,structure image
IMG309,structure,ST209,images/structures/ST209_Shah_Kotho/img3.jpg,structure image
IMG310,structure,ST210,images/structures/ST210_Sana_Caves/img1.jpg,structure image
IMG311,structure,ST210,images/structures/ST210_Sana_Caves/img2.jpg,structure image
IMG312,structure,ST210,images/structures/ST210_Sana_Caves/img3.jpg,structure image
IMG313,structure,ST211,images/structures/ST211_Two_Stone_Inscriptions_on_Jumma_Masjid/img1.jpg,structure image
IMG314,structure,ST211,images/structures/ST211_Two_Stone_Inscriptions_on_Jumma_Masjid/img2.jpg,structure image
IMG315,structure,ST211,images/structures/ST211_Two_Stone_Inscriptions_on_Jumma_Masjid/img3.jpg,structure image
IMG316,structure,ST212,images/structures/ST212_Two_Idols_of_Kshetrapal_At_Vav_(Pujari_Vav)/img1.jpg,structure image
